accx,accy,accz,gyrx,gyry,gyrz
15.346573000000001,-6.502762000000001,0.57629395,1.3145752,-1.28125,-3.5966644
14.352982,-5.8754883,1.9601439999999999,1.5233611999999999,-1.1576843,-3.7660522000000003
13.304321,-5.3942413,2.6568604,1.6842194,-0.89881897,-3.9492644999999995
12.753662,-6.181946,0.87557983,1.8024596999999998,-0.81040955,-4.084564
12.540573,-7.695083599999999,-1.250473,1.8045959999999999,-0.9499511999999999,-4.1538086000000005
12.4879,-9.454819,-2.1698456000000004,1.7619781000000003,-1.2152100000000001,-4.2443542
12.758438,-10.953583,-0.72854614,1.6522522000000002,-1.4815216,-4.2358246
12.655502,-12.294342,1.4094848999999998,1.3827515,-1.3994904,-4.064316000000001
12.341858,-12.952744000000001,2.3623657000000002,1.0152283000000002,-1.1694031,-3.8715057
11.989914,-12.763596000000001,2.2809752999999997,0.6967163000000001,-0.92225647,-3.5849457
11.183060000000001,-12.311096000000001,1.5722809,0.44212340000000006,-0.65701294,-3.208908
10.060181,-11.940002,0.3536377,0.15342712,-0.3203888,-2.7774810000000003
9.521484,-11.729308999999999,-0.106048584,-0.100097656,-0.0029296875,-2.26828
8.970825,-12.004639,-0.18266296,-0.25137329999999997,0.18774414,-1.6962433000000001
8.070602000000001,-12.086044000000001,-0.49630737,-0.3025055,0.08868408,-1.1497498
7.9077910000000005,-11.765213000000001,-0.9512023999999999,-0.3302002,-0.10839844,-0.7002106
7.0315094,-11.643112,-0.8889618,-0.24497986,-0.17443848,-0.36039734
5.882293700000001,-11.485092,-0.7022095,-0.047912598,-0.1563263,-0.014190673999999999
4.654068,-11.023010000000001,-1.0182343,0.12573242,-0.22238159,0.42897034
3.5216217000000003,-10.539383,-1.1331635,0.15342712,-0.29374695,0.9275055
2.3604279,-10.2760315,-1.171463,0.0884552,-0.30653379999999997,1.4281768999999997
1.7355346999999999,-10.01506,-1.2361145,0.22799683,-0.3565979,1.9032898
1.9151001,-9.883377000000001,-1.3270874,0.5955199999999999,-0.47271729999999995,2.2154083
2.7387085,-9.993514999999999,-0.67826843,0.8032379,-0.580307,2.34964
2.7434998,-10.153915,-0.082107544,0.60510254,-0.53131104,2.465744
2.0707245,-10.860214,-0.3502655,0.09803772,-0.26498413,2.6788025
2.2000122,-12.315887,-1.360611,-0.41542053,0.16963196,2.9589689999999997
2.4897156000000003,-12.921616,-1.9519806,-0.7541809,0.678833,3.2849426
2.5878754,-12.708542,-1.1283722,-0.89585876,1.1262511999999998,3.5906677000000005
3.6628722999999996,-12.390106,-0.20420837,-0.87028503,1.3403625,3.785614
5.4130400000000005,-12.253632000000001,-1.4252625,-0.8180847,1.4468842,3.8868102999999996
6.7609710000000005,-12.560089,-3.5728607000000006,-0.8330078000000002,1.5587463,3.7142334000000004
7.2445984,-12.775574,-4.760376,-0.7903899999999999,1.1432953000000001,3.4447327000000003
7.436142,-12.739655,-4.0109863,-0.79252625,0.69055176,3.2945251000000004
7.5893707,-12.818665,-2.2225189999999997,-0.7946625,0.40187073,3.0633698
7.5127562999999995,-12.426025,-0.5322113,-0.8607024999999999,0.43807983,2.9057007
7.713867,-11.458755499999999,0.40870667,-1.04393,0.73316956,2.9365997000000004
8.108902,-10.323914,0.5020752,-1.1717528999999998,1.0112,2.974945
9.193481,-9.2561035,-0.22575378,-1.153656,1.0921631,2.8630980999999998
9.569366,-8.636002000000001,-0.44363403,-1.1600342,1.0814972,2.6074371
9.028275,-8.703033,-0.9823303,-1.1909332000000001,1.1113281000000002,2.260147
9.906952,-8.583328,-0.9727478,-1.1504517,1.1560669,1.8393707
10.424103,-8.556992,-0.90571594,-0.99705505,1.1475525,1.3237915
10.261291499999999,-8.746124,-1.1427459999999998,-0.75523376,1.0655212,0.6995392
10.649155,-8.851471,-0.98472595,-0.45483398,0.9036101999999999,0.004989624000000001
